job_title,company_name,work_place,work_year,education,recruit_number,release_time,company_nature,company_size,industry,salary
机器学习算法工程师,深圳房讯通信息技术有限公司,武汉-江汉区,3-4年经验,本科,招1人,1-26发布,合资,150-500人,"计算机软件,互联网/电子商务",2-3.5万/月
机器学习算法工程师 - 抖音/火山,字节跳动,北京,2年经验,本科,招5人,1-29发布,民营公司,10000人以上,"互联网/电子商务,计算机软件",2.5-5万/月
几何算法工程师,深圳市大乐装建筑科技有限公司,深圳-南山区,3-4年经验,本科,招1人,9-19发布,民营公司,少于50人,互联网/电子商务,2-2.5万/月
计算机视觉工程师/3D图形工程师,森兰信息科技（上海）有限公司,上海-杨浦区,3-4年经验,本科,招2人,1-28发布,合资,150-500人,"教育/培训/院校,互联网/电子商务",2-4万/月
计算机视觉技术工程师,深圳英伦科技股份有限公司,深圳-南山区,3-4年经验,本科,招2人,1-29发布,民营公司,50-150人,"电子技术/半导体/集成电路,互联网/电子商务",1.5-3万/月
计算机视觉算法工程师,东莞市富卡网络科技有限公司,东莞-松山湖区,2年经验,硕士,招2人,9-12发布,民营公司,50-150人,"互联网/电子商务,计算机服务(系统、数据服务、维修)",1.5-2万/月
计算机视觉算法工程师,辰安天泽智联技术有限公司,合肥-经开区,3-4年经验,本科,招1人,1-28发布,民营公司,150-500人,互联网/电子商务,2-3万/月
计算机视觉算法工程师,平安科技（深圳）有限公司,上海-浦东新区,3-4年经验,硕士,招2人,1-29发布,民营公司,1000-5000人,"互联网/电子商务,计算机软件",2-4万/月
计算机视觉算法工程师,微民保险代理有限公司,深圳-南山区,3-4年经验,本科,招若干人,9-1发布,民营公司,500-1000人,"保险,互联网/电子商务",1.5-3万/月
计算机算法技术员,东莞市富卡网络科技有限公司,东莞-松山湖区,1年经验,本科,招1人,9-12发布,民营公司,50-150人,"互联网/电子商务,计算机服务(系统、数据服务、维修)",1-1.5万/月
雷达算法工程师,广州极飞科技有限公司,广州-天河区,3-4年经验,本科,招1人,1-27发布,合资,500-1000人,"互联网/电子商务,电子技术/半导体/集成电路",1-3万/月
雷达算法工程师,洛阳众智软件科技股份有限公司,洛阳,2年经验,硕士,招3人,1-29发布,上市公司,150-500人,"计算机软件,互联网/电子商务",1-1.5万/月
雷达信号处理算法,洛阳众智软件科技股份有限公司,洛阳,2年经验,硕士,招3人,1-29发布,上市公司,150-500人,"计算机软件,互联网/电子商务",0.8-2万/月
联邦学习算法工程师/Python高级工程师,广州光点信息科技有限公司,上海-虹口区,2年经验,本科,招1人,9-18发布,民营公司,50-150人,"计算机软件,互联网/电子商务",1-1.8万/月
量化算法/实习生,上海光是信息科技有限公司,上海-静安区,在校生/应届生,本科,招若干人,1-29发布,民营公司,50-150人,互联网/电子商务,4-8千/月
量化算法工程师/量化研究员,广州娱梦网络科技有限公司,广州-天河区,2年经验,本科,招1人,1-28发布,民营公司,少于50人,"网络游戏,互联网/电子商务",1-3万/月
量化算法实习生,上海光是信息科技有限公司,上海-静安区,在校生/应届生,本科,招若干人,1-27发布,民营公司,50-150人,互联网/电子商务,4-8千/月
量化算法研究员,上海光是信息科技有限公司,上海-静安区,3-4年经验,本科,招若干人,1-27发布,民营公司,50-150人,互联网/电子商务,2-3.5万/月
量化系统开发工程师,深圳市星播文化传媒有限公司,深圳-南山区,2年经验,本科,招2人,1-12发布,民营公司,50-150人,"影视/媒体/艺术/文化传播,互联网/电子商务",1.2-2万/月
媒体算法工程师-北京/武汉/成都/深圳（校招）,北京小鱼易连科技有限公司,北京-朝阳区,在校生/应届生,本科,招5人,1-29发布,合资,150-500人,互联网/电子商务,0.8-1.5万/月
媒体算法工程师-北京/武汉/成都/深圳（校招）,北京小鱼易连科技有限公司,成都-武侯区,在校生/应届生,本科,招5人,1-29发布,合资,150-500人,互联网/电子商务,0.8-1.5万/月
媒体算法工程师-北京/武汉/成都/深圳（校招）,北京小鱼易连科技有限公司,深圳-龙岗区,在校生/应届生,本科,招5人,1-29发布,合资,150-500人,互联网/电子商务,0.8-1.5万/月
媒体算法工程师-北京/武汉/成都/深圳（校招）,北京小鱼易连科技有限公司,武汉,在校生/应届生,本科,招5人,1-29发布,合资,150-500人,互联网/电子商务,0.8-1.5万/月
人工智能算法工程师,上海之江智能科技有限公司,上海-闵行区,2年经验,硕士,招2人,1-27发布,民营公司,50-150人,"互联网/电子商务,计算机服务(系统、数据服务、维修)",1.5-2.5万/月
人工智能算法工程师,深圳市七彩祥云信息技术有限公司,深圳-龙岗区,2年经验,本科,招1人,1-28发布,民营公司,50-150人,互联网/电子商务,1-2万/月
人工智能算法工程师（X2）,中电太极（集团）有限公司,北京-海淀区,3-4年经验,硕士,招1人,1-29发布,国企,5000-10000人,"计算机软件,互联网/电子商务",1.5-3万/月
人工智能算法工程师（人工所）,哈工大机器人（合肥）国际创新研究院,合肥-经开区,3-4年经验,硕士,招1人,1-15发布,事业单位,500-1000人,"互联网/电子商务,学术/科研",0.9-1.5万/月
人工智能算法工程师（图像）,北京寻宝天行网络技术有限公司,北京-昌平区,3-4年经验,硕士,招1人,1-15发布,民营公司,150-500人,"网络游戏,互联网/电子商务",2-4万/月
人脸活体检测算法专家,杭州天谷信息科技有限公司,杭州-西湖区,5-7年经验,本科,招1人,1-28发布,民营公司,500-1000人,"互联网/电子商务,计算机软件",2.5-5万/月
人脸识别算法工程师,广州佰锐网络科技有限公司,广州,3-4年经验,本科,招1人,1-29发布,民营公司,150-500人,"互联网/电子商务,计算机软件",1.5-2.5万/月
融合定位算法工程师,广东星舆科技有限公司,广州-天河区,1年经验,硕士,招2人,1-29发布,创业公司,150-500人,"计算机服务(系统、数据服务、维修),互联网/电子商务",1.5-2.5万/月
三维重建算法工程师,深圳市纵维立方科技有限公司,深圳-龙岗区,在校生/应届生,硕士,招1人,1-29发布,民营公司,500-1000人,"互联网/电子商务,仪器仪表/工业自动化",2-3万/月
扫地机器人算法工程师,无锡睿米信息技术有限公司,江苏省,3-4年经验,本科,招2人,1-21发布,民营公司,150-500人,"互联网/电子商务,电子技术/半导体/集成电路",1-3万/月
深度学习算法Leader,墨子（深圳）人工智能技术有限公司,深圳-南山区,5-7年经验,硕士,招1人,1-29发布,民营公司,少于50人,"互联网/电子商务,计算机软件",2.5-4.5万/月
深度学习算法工程师,北京友聚四海网络科技有限公司,北京-朝阳区,5-7年经验,本科,招1人,1-14发布,民营公司,1000-5000人,"互联网/电子商务,计算机软件",2-2.5万/月
深度学习算法工程师,北京友聚四海网络科技有限公司,北京-朝阳区,5-7年经验,本科,招2人,1-14发布,民营公司,1000-5000人,"互联网/电子商务,计算机软件",2-3万/月
深度学习算法工程师,优学派智慧教育,成都-高新区,1年经验,本科,招1人,9-4发布,民营公司,500-1000人,"互联网/电子商务,教育/培训/院校",1.5-2万/月
深度学习算法工程师,成都通甲优博科技有限责任公司,成都-双流区,2年经验,本科,招5人,1-27发布,民营公司,50-150人,"计算机软件,互联网/电子商务",20-30万/年
深度学习算法工程师,福建帝视信息科技有限公司,福州-鼓楼区,2年经验,硕士,招1人,1-28发布,民营公司,50-150人,"计算机软件,互联网/电子商务",1.2-2万/月
深度学习算法工程师,广东方纬科技有限公司,广州-番禺区,2年经验,本科,招1人,1-29发布,民营公司,150-500人,"计算机软件,互联网/电子商务",1.2-1.5万/月
深度学习算法工程师,深圳市对庄科技有限公司,广州-荔湾区,2年经验,本科,招1人,1-23发布,民营公司,150-500人,互联网/电子商务,1.2-2.4万/月
深度学习算法工程师,广州深声科技有限公司,广州-天河区,2年经验,本科,招2人,1-29发布,民营公司,50-150人,"计算机软件,互联网/电子商务",1.5-2.5万/月
深度学习算法工程师,黑龙江惠达科技发展有限公司,上海-青浦区,1年经验,本科,招1人,1-29发布,民营公司,150-500人,"计算机软件,互联网/电子商务",1-2万/月
深度学习算法工程师,深圳市深信信息技术有限公司,深圳-龙岗区,2年经验,本科,招若干人,1-29发布,民营公司,少于50人,"互联网/电子商务,计算机软件",1.5-3万/月
深度学习算法工程师,武汉马克到家科技有限公司,武汉-东湖新技术产业开发区,3-4年经验,硕士,招1人,1-29发布,民营公司,少于50人,"互联网/电子商务,批发/零售",1.5-2.5万/月
深度学习算法工程师（机器视觉）,哈工大机器人（合肥）国际创新研究院,合肥-经开区,1年经验,本科,招1人,1-15发布,事业单位,500-1000人,"互联网/电子商务,学术/科研",1-2万/月
深度学习算法工程师（视觉感知/三维感知）,深圳市智绘科技有限公司,深圳-南山区,2年经验,本科,招若干人,1-16发布,民营公司,50-150人,"计算机软件,互联网/电子商务",1.5-3万/月
深度学习算法加速工程师,广州滴普科技有限公司,深圳-南山区,5-7年经验,本科,招若干人,1-28发布,民营公司,500-1000人,互联网/电子商务,3-8万/月
深度学习算法实习生,上海媒智科技有限公司,上海-徐汇区,在校生/应届生,硕士,招1人,9-27发布,民营公司,少于50人,互联网/电子商务,300元/天
声纹识别算法工程师,广州国音智能科技有限公司,上海-浦东新区,2年经验,本科,招2人,1-29发布,民营公司,150-500人,"互联网/电子商务,计算机软件",1.5-4万/月
声纹识别算法实习生,广州国音智能科技有限公司,上海-浦东新区,在校生/应届生,本科,招4人,1-29发布,民营公司,150-500人,"互联网/电子商务,计算机软件",200元/天
声学前端算法工程师（易视星空）,易视腾科技股份有限公司,北京,1年经验,本科,招3人,1-28发布,民营公司,500-1000人,"计算机软件,互联网/电子商务",2-2.8万/月
声学算法工程师-合肥,安徽淘云科技有限公司,合肥-高新区,2年经验,硕士,招1人,1-16发布,民营公司,150-500人,"计算机软件,互联网/电子商务",1.2-2万/月
视觉/图像算法工程师,广州极飞科技有限公司,广州-天河区,无需经验,硕士,招2人,1-28发布,合资,500-1000人,"互联网/电子商务,电子技术/半导体/集成电路",1.3-2.5万/月
视觉AI算法工程师,讯汇科技（广州）有限公司,广州-天河区,3-4年经验,本科,招1人,1-26发布,外资（非欧美）,150-500人,互联网/电子商务,2-3万/月
视觉算法工程师,网易集团,北京-海淀区,3-4年经验,本科,招若干人,1-29发布,上市公司,10000人以上,互联网/电子商务,1.5-2万/月
视觉算法工程师,杭州半云科技有限公司,福州,2年经验,本科,招5人,1-27发布,民营公司,150-500人,"互联网/电子商务,计算机软件",0.8-1.6万/月
视觉算法工程师,福建大道之行教育科技有限公司,福州-鼓楼区,3-4年经验,本科,招1人,1-29发布,民营公司,50-150人,"教育/培训/院校,互联网/电子商务",1.1-1.6万/月
视觉算法工程师,杭州河象网络科技有限公司,杭州-余杭区,1年经验,本科,招2人,9-13发布,创业公司,1000-5000人,"互联网/电子商务,教育/培训/院校",1.5-2万/月
视觉算法工程师,上海星壤智能科技有限责任公司,上海,2年经验,本科,招若干人,1-27发布,合资,少于50人,互联网/电子商务,1-2万/月
视觉算法工程师,图麟信息科技（上海）有限公司,上海-浦东新区,2年经验,硕士,招3人,1-29发布,民营公司,150-500人,"互联网/电子商务,计算机软件",1.8-3万/月
视觉算法工程师,即科金融信息服务（上海）有限公司,上海-杨浦区,2年经验,本科,招1人,1-28发布,民营公司,150-500人,"互联网/电子商务,金融/投资/证券",1.5-2万/月
视觉算法工程师,深圳科卫机器人科技有限公司,深圳-光明新区,3-4年经验,本科,招2人,1-29发布,民营公司,150-500人,"互联网/电子商务,电子技术/半导体/集成电路",2-3.5万/月
视觉算法工程师（感知）,哈工大机器人（合肥）国际创新研究院,合肥-经开区,3-4年经验,本科,招2人,1-15发布,事业单位,500-1000人,"互联网/电子商务,学术/科研",0.8-1.5万/月
视觉算法工程师（微纳）,哈工大机器人（合肥）国际创新研究院,合肥-经开区,3-4年经验,硕士,招2人,1-15发布,事业单位,500-1000人,"互联网/电子商务,学术/科研",2-3万/月
视觉算法技术专家（智能抓取）,哈工大机器人（合肥）国际创新研究院,合肥-经开区,1年经验,硕士,招1人,1-15发布,事业单位,500-1000人,"互联网/电子商务,学术/科研",1-2万/月
视觉算法实习生,杭州河象网络科技有限公司,杭州-余杭区,在校生/应届生,本科,招4人,9-13发布,创业公司,1000-5000人,"互联网/电子商务,教育/培训/院校",4.5-6千/月
视频编解码算法工程师,上海网达软件股份有限公司,上海-浦东新区,在校生/应届生,硕士,招1人,9-7发布,上市公司,1000-5000人,"计算机软件,互联网/电子商务",1-2万/月
视频编解码算法工程师,深圳市茁壮网络股份有限公司,深圳-罗湖区,3-4年经验,本科,招2人,1-29发布,民营公司,500-1000人,"计算机软件,互联网/电子商务",1.5-3万/月
